交易編號,類型,日期和時間,訊號,價格 TWD,大小（數量）,大小（值）,淨損益 TWD,報酬 %,有利波動 TWD,有利波動 %,不利波動 TWD,不利波動 %,累計損益 TWD,累計損益 %,持續時間（K線）
2132,空頭出場,2023-06-28 10:10,S_Exit_G,16737,1,837900,1010,0.12,1080,0.13,-1870,-0.22,688930,172.23,11
2132,空頭進場,2023-06-28 09:15,S_Add,16758,1,837900,1010,0.12,1080,0.13,-1870,-0.22,688930,172.23,11
2133,空頭出場,2023-06-28 10:50,S_G_Cut,16776,1,837700,-1140,-0.14,2080,0.25,-2070,-0.25,687770,171.94,18
2133,空頭進場,2023-06-28 09:20,S_Add,16754,1,837700,-1140,-0.14,2080,0.25,-2070,-0.25,687770,171.94,18
2134,空頭出場,2023-06-28 15:15,Trend Rev,16776,1,837550,-1290,-0.15,1930,0.23,-1970,-0.24,686500,171.63,47
2134,空頭進場,2023-06-28 10:05,S_G_進,16751,1,837550,-1290,-0.15,1930,0.23,-1970,-0.24,686500,171.63,47
2135,空頭出場,2023-06-28 15:15,Trend Rev,16776,1,836800,-2040,-0.24,1180,0.14,-2720,-0.33,684480,171.12,45
2135,空頭進場,2023-06-28 10:15,S_Add,16736,1,836800,-2040,-0.24,1180,0.14,-2720,-0.33,684480,171.12,45
2136,空頭出場,2023-06-28 15:15,Trend Rev,16776,1,836250,-2590,-0.31,630,0.08,-3270,-0.39,681910,170.48,44
2136,空頭進場,2023-06-28 10:20,S_G_進,16725,1,836250,-2590,-0.31,630,0.08,-3270,-0.39,681910,170.48,44
2137,空頭出場,2023-06-29 03:20,Trend Rev,16775,1,838250,-540,-0.06,80,0.01,-520,-0.06,681370,170.34,2
2137,空頭進場,2023-06-29 03:10,S_Cmd,16765,1,838250,-540,-0.06,80,0.01,-520,-0.06,681370,170.34,2
2138,空頭出場,2023-06-29 15:30,S_Exit,16697,1,839550,4660,0.56,4730,0.56,-120,-0.01,685970,171.49,40
2138,空頭進場,2023-06-29 10:55,S_Cmd,16791,1,839550,4660,0.56,4730,0.56,-120,-0.01,685970,171.49,40
2139,空頭出場,2023-06-29 15:30,S_Exit_G,16697,1,838150,3260,0.39,3330,0.40,-1370,-0.16,689250,172.31,38
2139,空頭進場,2023-06-29 11:05,S_Add,16763,1,838150,3260,0.39,3330,0.40,-1370,-0.16,689250,172.31,38
2140,空頭出場,2023-06-29 22:10,S_Exit_Add,16711,1,837450,1860,0.22,2630,0.31,-2070,-0.25,691110,172.78,112
2140,空頭進場,2023-06-29 11:35,S_Add,16749,1,837450,1860,0.22,2630,0.31,-2070,-0.25,691110,172.78,112
2141,空頭出場,2023-06-29 22:10,S_Exit_Add,16711,1,836850,1260,0.15,2030,0.24,-2670,-0.32,692390,173.10,111
2141,空頭進場,2023-06-29 11:40,S_G_進,16737,1,836850,1260,0.15,2030,0.24,-2670,-0.32,692390,173.10,111
2142,空頭出場,2023-06-29 23:25,Trend Rev,16742,1,835500,-1640,-0.20,680,0.08,-1620,-0.19,690770,172.69,15
2142,空頭進場,2023-06-29 22:10,S_Add,16710,1,835500,-1640,-0.20,680,0.08,-1620,-0.19,690770,172.69,15
2143,空頭出場,2023-06-30 08:55,S_Exit,16709,1,834100,-1390,-0.17,180,0.02,-1370,-0.16,689380,172.35,1
2143,空頭進場,2023-06-30 08:50,S_Cmd,16682,1,834100,-1390,-0.17,180,0.02,-1370,-0.16,689380,172.35,1
2144,多頭出場,2023-06-30 23:45,L_Exit,16870,1,845000,-1540,-0.18,230,0.03,-1520,-0.18,687840,171.96,17
2144,多頭進場,2023-06-30 22:20,L_Cmd,16900,1,845000,-1540,-0.18,230,0.03,-1520,-0.18,687840,171.96,17
2145,多頭出場,2023-07-03 09:10,L_Exit,16960,1,845600,2360,0.28,2430,0.29,-770,-0.09,690160,172.54,4
2145,多頭進場,2023-07-03 08:50,L_Cmd,16912,1,845600,2360,0.28,2430,0.29,-770,-0.09,690160,172.54,4
2146,多頭出場,2023-07-03 09:15,L_Exit_Add,16982,1,846250,2810,0.33,2880,0.34,-70,-0.01,692970,173.24,2
2146,多頭進場,2023-07-03 09:05,L_Add,16925,1,846250,2810,0.33,2880,0.34,-70,-0.01,692970,173.24,2
2147,多頭出場,2023-07-03 09:30,L_Exit_Add,17014,1,847100,3560,0.42,3630,0.43,-270,-0.03,696510,174.13,4
2147,多頭進場,2023-07-03 09:10,L_Add,16942,1,847100,3560,0.42,3630,0.43,-270,-0.03,696510,174.13,4
2148,多頭出場,2023-07-03 09:30,L_Exit_Add,17014,1,847600,3060,0.36,3130,0.37,-120,-0.01,699590,174.90,3
2148,多頭進場,2023-07-03 09:15,L_Add,16952,1,847600,3060,0.36,3130,0.37,-120,-0.01,699590,174.90,3
2149,多頭出場,2023-07-03 09:30,L_Exit_G,17014,1,848650,2010,0.24,2080,0.25,-470,-0.06,701620,175.41,2
2149,多頭進場,2023-07-03 09:20,L_Add,16973,1,848650,2010,0.24,2080,0.25,-470,-0.06,701620,175.41,2
2150,多頭出場,2023-07-03 11:35,L_Exit_G,17036,1,849350,2410,0.28,2480,0.29,-520,-0.06,703990,176.00,26
2150,多頭進場,2023-07-03 09:25,L_G_進,16987,1,849350,2410,0.28,2480,0.29,-520,-0.06,703990,176.00,26
2151,多頭出場,2023-07-03 15:00,L_Exit_Add,17048,1,850600,1760,0.21,1830,0.22,-1720,-0.20,705750,176.44,50
2151,多頭進場,2023-07-03 09:35,L_Add,17012,1,850600,1760,0.21,1830,0.22,-1720,-0.20,705750,176.44,50
2152,多頭出場,2023-07-03 15:00,L_Exit_G,17048,1,851200,1160,0.14,1230,0.14,-2320,-0.27,706930,176.73,48
2152,多頭進場,2023-07-03 09:45,L_Add,17024,1,851200,1160,0.14,1230,0.14,-2320,-0.27,706930,176.73,48
2153,多頭出場,2023-07-03 21:35,L_Exit_Add,17047,1,850950,1360,0.16,1580,0.19,-2070,-0.24,708290,177.07,124
2153,多頭進場,2023-07-03 10:00,L_G_進,17019,1,850950,1360,0.16,1580,0.19,-2070,-0.24,708290,177.07,124
2154,多頭出場,2023-07-03 21:35,L_Exit_Add,17064,1,851700,1460,0.17,1530,0.18,-1370,-0.16,709770,177.44,104
2154,多頭進場,2023-07-03 11:40,L_G_進,17034,1,851700,1460,0.17,1530,0.18,-1370,-0.16,709770,177.44,104
2155,多頭出場,2023-07-03 22:35,L_Exit_Add,17028,1,852400,-1040,-0.12,1430,0.17,-1020,-0.12,708710,177.18,12
2155,多頭進場,2023-07-03 21:35,L_Add,17048,1,852400,-1040,-0.12,1430,0.17,-1020,-0.12,708710,177.18,12
2156,多頭出場,2023-07-03 22:35,L_Exit_Add,17020,1,853200,-2240,-0.26,630,0.07,-2220,-0.26,706490,176.62,11
2156,多頭進場,2023-07-03 21:40,L_Add,17064,1,853200,-2240,-0.26,630,0.07,-2220,-0.26,706490,176.62,11
2157,多頭出場,2023-07-03 22:40,L_Exit_Add,17004,1,853600,-3440,-0.40,80,0.01,-3420,-0.40,703070,175.77,10
2157,多頭進場,2023-07-03 21:50,L_Add,17072,1,853600,-3440,-0.40,80,0.01,-3420,-0.40,703070,175.77,10
2158,多頭出場,2023-07-04 00:35,L_Cmd_Fast,17018,1,851200,-340,-0.04,30,0.00,-320,-0.04,702730,175.68,2
2158,多頭進場,2023-07-04 00:25,L_Cmd,17024,1,851200,-340,-0.04,30,0.00,-320,-0.04,702730,175.68,2
2159,多頭出場,2023-07-04 12:10,L_Exit_G,17092,1,851450,3110,0.37,3180,0.37,-320,-0.04,705780,176.45,27
2159,多頭進場,2023-07-04 09:55,L_Cmd,17029,1,851450,3110,0.37,3180,0.37,-320,-0.04,705780,176.45,27
2160,多頭出場,2023-07-04 12:15,L_Exit_G,17107,1,852900,2410,0.28,2480,0.29,-1020,-0.12,708190,177.05,23
2160,多頭進場,2023-07-04 10:20,L_Add,17058,1,852900,2410,0.28,2480,0.29,-1020,-0.12,708190,177.05,23
2161,多頭出場,2023-07-04 12:20,L_Exit,17115,1,853350,2360,0.28,2430,0.28,-1470,-0.17,710550,177.64,23
2161,多頭進場,2023-07-04 10:25,L_Add,17067,1,853350,2360,0.28,2430,0.28,-1470,-0.17,710550,177.64,23
2162,多頭出場,2023-07-04 12:20,L_Exit_G,17115,1,853750,1960,0.23,2030,0.24,-120,-0.01,712530,178.13,6
2162,多頭進場,2023-07-04 11:50,L_G_進,17075,1,853750,1960,0.23,2030,0.24,-120,-0.01,712530,178.13,6
2163,多頭出場,2023-07-04 15:00,L_Exit_Add,17119,1,854600,1310,0.15,1380,0.16,-520,-0.06,713860,178.47,18
2163,多頭進場,2023-07-04 12:15,L_G_進,17092,1,854600,1310,0.15,1380,0.16,-520,-0.06,713860,178.47,18
2164,多頭出場,2023-07-04 22:05,L_Exit_Add,17121,1,854950,1060,0.12,1230,0.14,-870,-0.10,714920,178.73,102
2164,多頭進場,2023-07-04 12:20,L_G_進,17099,1,854950,1060,0.12,1230,0.14,-870,-0.10,714920,178.73,102
2165,多頭出場,2023-07-04 23:00,L_Exit_Add,17102,1,856100,-1040,-0.12,130,0.02,-1020,-0.12,713900,178.48,11
2165,多頭進場,2023-07-04 22:05,L_Add,17122,1,856100,-1040,-0.12,130,0.02,-1020,-0.12,713900,178.48,11
2166,空頭出場,2023-07-06 01:25,S_Cmd_Fast,16920,1,845750,-290,-0.03,630,0.07,-470,-0.06,713590,178.40,17
2166,空頭進場,2023-07-06 00:00,S_Cmd,16915,1,845750,-290,-0.03,630,0.07,-470,-0.06,713590,178.40,17
2167,空頭出場,2023-07-06 08:45,S_Exit_Add,16872,1,845300,1660,0.20,1730,0.20,-1170,-0.14,715270,178.82,51
2167,空頭進場,2023-07-06 00:45,S_Add,16906,1,845300,1660,0.20,1730,0.20,-1170,-0.14,715270,178.82,51
2168,空頭出場,2023-07-06 11:25,S_Exit,16726,1,840350,4010,0.48,4080,0.49,-70,-0.01,719240,179.81,8
2168,空頭進場,2023-07-06 10:45,S_Cmd,16807,1,840350,4010,0.48,4080,0.49,-70,-0.01,719240,179.81,8
2169,空頭出場,2023-07-06 11:50,S_Exit_G,16704,1,838400,3160,0.38,3230,0.39,-870,-0.10,722380,180.60,9
2169,空頭進場,2023-07-06 11:05,S_Add,16768,1,838400,3160,0.38,3230,0.39,-870,-0.10,722380,180.60,9
2170,空頭出場,2023-07-06 12:05,S_Exit_Add,16684,1,838200,3960,0.47,4030,0.48,-570,-0.07,726340,181.59,10
2170,空頭進場,2023-07-06 11:15,S_Add,16764,1,838200,3960,0.47,4030,0.48,-570,-0.07,726340,181.59,10
2171,空頭出場,2023-07-06 12:05,S_Exit_Add,16684,1,836450,2210,0.26,2280,0.27,-570,-0.07,728570,182.14,7
2171,空頭進場,2023-07-06 11:30,S_Add,16729,1,836450,2210,0.26,2280,0.27,-570,-0.07,728570,182.14,7
2172,空頭出場,2023-07-06 12:05,S_Exit_G,16684,1,836150,1910,0.23,1980,0.24,-870,-0.10,730500,182.63,6
2172,空頭進場,2023-07-06 11:35,S_G_進,16723,1,836150,1910,0.23,1980,0.24,-870,-0.10,730500,182.63,6
2173,空頭出場,2023-07-06 16:25,S_Exit_Add,16659,1,835200,2210,0.26,2280,0.27,-1370,-0.16,732730,183.18,40
2173,空頭進場,2023-07-06 11:55,S_G_進,16704,1,835200,2210,0.26,2280,0.27,-1370,-0.16,732730,183.18,40
2174,空頭出場,2023-07-06 23:10,S_Exit,16531,1,828800,2210,0.27,2280,0.28,-370,-0.04,734880,183.72,13
2174,空頭進場,2023-07-06 22:05,S_Cmd,16576,1,828800,2210,0.27,2280,0.28,-370,-0.04,734880,183.72,13
2175,空頭出場,2023-07-06 23:20,S_Exit_G,16521,1,827800,1710,0.21,1780,0.22,-70,-0.01,736610,184.15,5
2175,空頭進場,2023-07-06 22:55,S_Add,16556,1,827800,1710,0.21,1780,0.22,-70,-0.01,736610,184.15,5
2176,空頭出場,2023-07-07 01:05,S_G_Cut,16572,1,827250,-1390,-0.17,1330,0.16,-1420,-0.17,735220,183.81,25
2176,空頭進場,2023-07-06 23:00,S_Add,16545,1,827250,-1390,-0.17,1330,0.16,-1420,-0.17,735220,183.81,25
2177,空頭出場,2023-07-07 08:55,S_Exit_Add,16608,1,827150,-3290,-0.40,1230,0.15,-3270,-0.40,731950,182.99,72
2177,空頭進場,2023-07-06 23:10,S_G_進,16543,1,827150,-3290,-0.40,1230,0.15,-3270,-0.40,731950,182.99,72
2178,空頭出場,2023-07-07 09:05,S_Exit_Add,16619,1,826050,-4940,-0.60,130,0.02,-4920,-0.60,727030,181.76,72
2178,空頭進場,2023-07-06 23:20,S_G_進,16521,1,826050,-4940,-0.60,130,0.02,-4920,-0.60,727030,181.76,72
2179,空頭出場,2023-07-07 10:15,S_Exit,16603,1,827500,-2690,-0.33,680,0.08,-2670,-0.32,724340,181.09,6
2179,空頭進場,2023-07-07 09:45,S_Cmd,16550,1,827500,-2690,-0.33,680,0.08,-2670,-0.32,724340,181.09,6
2180,空頭出場,2023-07-10 09:05,S_Cmd_Fast,16690,1,833450,-1090,-0.13,680,0.08,-1070,-0.13,723250,180.81,19
2180,空頭進場,2023-07-08 03:45,S_Cmd,16669,1,833450,-1090,-0.13,680,0.08,-1070,-0.13,723250,180.81,19
2181,空頭出場,2023-07-10 12:25,S_BE,16635,1,831750,-40,0.00,3730,0.45,-20,0.00,723150,180.79,13
2181,空頭進場,2023-07-10 11:20,S_Cmd,16635,1,831750,-40,0.00,3730,0.45,-20,0.00,723150,180.79,13
2182,空頭出場,2023-07-10 12:35,S_G_Cut,16648,1,829050,-3390,-0.41,1030,0.12,-3420,-0.41,719780,179.95,14
2182,空頭進場,2023-07-10 11:25,S_Add,16581,1,829050,-3390,-0.41,1030,0.12,-3420,-0.41,719780,179.95,14
2183,空頭出場,2023-07-10 19:10,Trend Rev,16634,1,828300,-3440,-0.42,1030,0.12,-4770,-0.58,716360,179.09,77
2183,空頭進場,2023-07-10 11:30,S_Add,16566,1,828300,-3440,-0.42,1030,0.12,-4770,-0.58,716360,179.09,77
2184,空頭出場,2023-07-10 19:10,Trend Rev,16634,1,828500,-3240,-0.39,1230,0.15,-4570,-0.55,713140,178.29,74
2184,空頭進場,2023-07-10 11:45,S_G_進,16570,1,828500,-3240,-0.39,1230,0.15,-4570,-0.55,713140,178.29,74
2185,空頭出場,2023-07-11 00:20,Trend Rev,16639,1,831850,-140,-0.02,630,0.08,-220,-0.03,713000,178.25,2
2185,空頭進場,2023-07-11 00:10,S_Cmd,16637,1,831850,-140,-0.02,630,0.08,-220,-0.03,713000,178.25,2
2186,多頭出場,2023-07-11 19:30,L_Exit_Add,16927,1,842450,3860,0.46,3930,0.47,-1120,-0.13,716840,179.21,95
2186,多頭進場,2023-07-11 10:25,L_Cmd,16849,1,842450,3860,0.46,3930,0.47,-1120,-0.13,716840,179.21,95
2187,多頭出場,2023-07-11 21:40,L_Exit_Add,16897,1,843800,1010,0.12,3130,0.37,-670,-0.08,717830,179.46,83
2187,多頭進場,2023-07-11 13:35,L_Add,16876,1,843800,1010,0.12,3130,0.37,-670,-0.08,717830,179.46,83
2188,多頭出場,2023-07-11 21:40,L_Exit_Add,16894,1,846500,-1840,-0.22,230,0.03,-1820,-0.21,716010,179.00,7
2188,多頭進場,2023-07-11 21:05,L_Add,16930,1,846500,-1840,-0.22,230,0.03,-1820,-0.21,716010,179.00,7
2189,多頭出場,2023-07-11 21:45,L_Cmd_Fast,16886,1,846650,-2390,-0.28,80,0.01,-2770,-0.33,713640,178.41,7
2189,多頭進場,2023-07-11 21:10,L_Add,16933,1,846650,-2390,-0.28,80,0.01,-2770,-0.33,713640,178.41,7
2190,多頭出場,2023-07-12 04:30,L_Exit,16902,1,843350,1710,0.20,1780,0.21,-270,-0.03,715290,178.82,14
2190,多頭進場,2023-07-12 03:20,L_Cmd,16867,1,843350,1710,0.20,1780,0.21,-270,-0.03,715290,178.82,14
2191,多頭出場,2023-07-12 04:40,L_Exit_Add,16911,1,844050,1460,0.17,1530,0.18,-620,-0.07,716770,179.19,14
2191,多頭進場,2023-07-12 03:30,L_Add,16881,1,844050,1460,0.17,1530,0.18,-620,-0.07,716770,179.19,14
2192,多頭出場,2023-07-12 04:40,L_Exit_G,16911,1,844300,1210,0.14,1280,0.15,-70,-0.01,718000,179.50,11
2192,多頭進場,2023-07-12 03:45,L_Add,16886,1,844300,1210,0.14,1280,0.15,-70,-0.01,718000,179.50,11
2193,多頭出場,2023-07-12 08:50,Trend Rev,16856,1,844750,-1990,-0.24,930,0.11,-2270,-0.27,716030,179.01,15
2193,多頭進場,2023-07-12 03:50,L_G_進,16895,1,844750,-1990,-0.24,930,0.11,-2270,-0.27,716030,179.01,15
2194,多頭出場,2023-07-12 10:10,Trend Rev,16865,1,844400,-1190,-0.14,80,0.01,-2170,-0.26,714840,178.71,3
2194,多頭進場,2023-07-12 09:55,L_Cmd,16888,1,844400,-1190,-0.14,80,0.01,-2170,-0.26,714840,178.71,3
2195,多頭出場,2023-07-12 11:20,L_Cmd_Fast,16864,1,845600,-2440,-0.29,630,0.07,-2520,-0.30,712400,178.10,5
2195,多頭進場,2023-07-12 10:55,L_Cmd,16912,1,845600,-2440,-0.29,630,0.07,-2520,-0.30,712400,178.10,5
2196,多頭出場,2023-07-12 22:05,L_Exit,17065,1,850000,3210,0.38,3280,0.39,-220,-0.03,715550,178.89,12
2196,多頭進場,2023-07-12 21:05,L_Cmd,17000,1,850000,3210,0.38,3280,0.39,-220,-0.03,715550,178.89,12
2197,多頭出場,2023-07-12 22:05,L_Exit_G,17065,1,850800,2410,0.28,2480,0.29,-420,-0.05,717980,179.50,10
2197,多頭進場,2023-07-12 21:15,L_Add,17016,1,850800,2410,0.28,2480,0.29,-420,-0.05,717980,179.50,10
2198,多頭出場,2023-07-12 22:20,L_Exit_Add,17078,1,852300,1560,0.18,1630,0.19,-820,-0.10,719520,179.88,9
2198,多頭進場,2023-07-12 21:35,L_Add,17046,1,852300,1560,0.18,1630,0.19,-820,-0.10,719520,179.88,9
2199,多頭出場,2023-07-12 22:45,L_Exit_G,17099,1,852250,2660,0.31,2730,0.32,-770,-0.09,722180,180.55,13
2199,多頭進場,2023-07-12 21:40,L_G_進,17045,1,852250,2660,0.31,2730,0.32,-770,-0.09,722180,180.55,13
2200,多頭出場,2023-07-12 23:50,L_G_Cut,17045,1,853250,-1040,-0.12,1730,0.20,-1470,-0.17,721140,180.29,20
2200,多頭進場,2023-07-12 22:10,L_Add,17065,1,853250,-1040,-0.12,1730,0.20,-1470,-0.17,721140,180.29,20
2201,多頭出場,2023-07-12 23:50,L_G_Cut,17045,1,853850,-1640,-0.19,1130,0.13,-2070,-0.24,719520,179.88,18
2201,多頭進場,2023-07-12 22:20,L_G_進,17077,1,853850,-1640,-0.19,1130,0.13,-2070,-0.24,719520,179.88,18
2202,多頭出場,2023-07-13 02:05,L_Exit_Add,17108,1,854200,1160,0.14,1230,0.14,-3220,-0.38,720700,180.18,41
2202,多頭進場,2023-07-12 22:40,L_G_進,17084,1,854200,1160,0.14,1230,0.14,-3220,-0.38,720700,180.18,41
2203,多頭出場,2023-07-13 08:45,L_Exit_Add,17139,1,854750,2160,0.25,2230,0.26,-3770,-0.44,722880,180.72,74
2203,多頭進場,2023-07-12 22:50,L_G_進,17095,1,854750,2160,0.25,2230,0.26,-3770,-0.44,722880,180.72,74
2204,多頭出場,2023-07-13 09:25,L_Exit,17213,1,857700,2910,0.34,2980,0.35,-720,-0.08,725730,181.43,4
2204,多頭進場,2023-07-13 09:05,L_Cmd,17154,1,857700,2910,0.34,2980,0.35,-720,-0.08,725730,181.43,4
2205,多頭出場,2023-07-13 09:25,L_Exit_G,17213,1,858700,1910,0.22,1980,0.23,-1720,-0.20,727660,181.92,3
2205,多頭進場,2023-07-13 09:10,L_Add,17174,1,858700,1910,0.22,1980,0.23,-1720,-0.20,727660,181.92,3
2206,多頭出場,2023-07-13 09:40,L_Exit_Add,17238,1,859100,2760,0.32,2830,0.33,-870,-0.10,730400,182.60,4
2206,多頭進場,2023-07-13 09:20,L_Add,17182,1,859100,2760,0.32,2830,0.33,-870,-0.10,730400,182.60,4
2207,多頭出場,2023-07-13 09:45,L_Exit_Add,17248,1,859700,2660,0.31,2730,0.32,-320,-0.04,733060,183.27,4
2207,多頭進場,2023-07-13 09:25,L_G_進,17194,1,859700,2660,0.31,2730,0.32,-320,-0.04,733060,183.27,4
2208,多頭出場,2023-07-13 09:45,L_Exit_G,17248,1,860550,1810,0.21,1880,0.22,-1170,-0.14,734890,183.72,3
2208,多頭進場,2023-07-13 09:30,L_Add,17211,1,860550,1810,0.21,1880,0.22,-1170,-0.14,734890,183.72,3
2209,多頭出場,2023-07-13 09:45,L_Exit_G,17248,1,861550,810,0.09,880,0.10,-570,-0.07,735720,183.93,1
2209,多頭進場,2023-07-13 09:40,L_G_進,17231,1,861550,810,0.09,880,0.10,-570,-0.07,735720,183.93,1
2210,多頭出場,2023-07-13 12:45,L_Exit_Add,17166,1,861500,-3240,-0.38,1230,0.14,-3220,-0.37,732480,183.12,36
2210,多頭進場,2023-07-13 09:45,L_G_進,17230,1,861500,-3240,-0.38,1230,0.14,-3220,-0.37,732480,183.12,36
2211,多頭出場,2023-07-13 12:50,L_Exit_Add,17131,1,862300,-5790,-0.67,280,0.03,-5770,-0.67,726710,181.68,17
2211,多頭進場,2023-07-13 11:25,L_Add,17246,1,862300,-5790,-0.67,280,0.03,-5770,-0.67,726710,181.68,17
2212,多頭出場,2023-07-14 08:45,L_Exit_Add,17212,1,861100,-540,-0.06,1380,0.16,-520,-0.06,726130,181.53,55
2212,多頭進場,2023-07-14 00:25,L_Cmd,17222,1,861100,-540,-0.06,1380,0.16,-520,-0.06,726130,181.53,55
2213,多頭出場,2023-07-14 08:45,L_Exit_Add,17208,1,862050,-1690,-0.20,430,0.05,-1670,-0.19,724460,181.12,23
2213,多頭進場,2023-07-14 03:05,L_Add,17241,1,862050,-1690,-0.20,430,0.05,-1670,-0.19,724460,181.12,23
2214,多頭出場,2023-07-14 08:50,L_Cmd_Fast,17208,1,862300,-1940,-0.22,180,0.02,-2120,-0.25,722540,180.64,22
2214,多頭進場,2023-07-14 03:15,L_Add,17246,1,862300,-1940,-0.22,180,0.02,-2120,-0.25,722540,180.64,22
2215,多頭出場,2023-07-14 12:35,L_Exit_G,17301,1,861600,3410,0.40,3480,0.40,-320,-0.04,725890,181.47,24
2215,多頭進場,2023-07-14 10:35,L_Cmd,17232,1,861600,3410,0.40,3480,0.40,-320,-0.04,725890,181.47,24
2216,多頭出場,2023-07-14 13:20,L_G_Cut,17268,1,863350,10,0.00,1830,0.21,-620,-0.07,725900,181.48,30
2216,多頭進場,2023-07-14 10:50,L_Add,17267,1,863350,10,0.00,1830,0.21,-620,-0.07,725900,181.48,30
2217,多頭出場,2023-07-14 16:05,L_Exit,17339,1,863850,3060,0.35,3130,0.36,-1120,-0.13,728980,182.25,46
2217,多頭進場,2023-07-14 11:00,L_Add,17277,1,863850,3060,0.35,3130,0.36,-1120,-0.13,728980,182.25,46
2218,多頭出場,2023-07-14 19:20,L_Exit_Add,17354,1,864300,3360,0.39,3430,0.40,-1570,-0.18,732360,183.09,78
2218,多頭進場,2023-07-14 11:35,L_G_進,17286,1,864300,3360,0.39,3430,0.40,-1570,-0.18,732360,183.09,78
2219,多頭出場,2023-07-14 20:10,L_Exit_Add,17357,1,865100,2710,0.31,2780,0.32,-1770,-0.20,735090,183.77,74
2219,多頭進場,2023-07-14 12:45,L_G_進,17302,1,865100,2710,0.31,2780,0.32,-1770,-0.20,735090,183.77,74
2220,多頭出場,2023-07-17 11:35,L_Cmd_Fast,17290,1,865800,-1340,-0.15,1430,0.17,-2370,-0.27,733730,183.43,24
2220,多頭進場,2023-07-17 09:35,L_Cmd,17316,1,865800,-1340,-0.15,1430,0.17,-2370,-0.27,733730,183.43,24
2221,多頭出場,2023-07-17 11:45,Trend Rev,17279,1,867200,-3290,-0.38,30,0.00,-3470,-0.40,730460,182.61,7
2221,多頭進場,2023-07-17 11:10,L_Add,17344,1,867200,-3290,-0.38,30,0.00,-3470,-0.40,730460,182.61,7
2222,多頭出場,2023-07-18 09:35,L_Exit,17333,1,868650,-2040,-0.23,630,0.07,-2020,-0.23,728420,182.11,4
2222,多頭進場,2023-07-18 09:15,L_Cmd,17373,1,868650,-2040,-0.23,630,0.07,-2020,-0.23,728420,182.11,4
2223,多頭出場,2023-07-19 00:25,Trend Rev,17184,1,859900,-740,-0.09,530,0.06,-720,-0.08,727680,181.92,6
2223,多頭進場,2023-07-18 23:55,L_Cmd,17198,1,859900,-740,-0.09,530,0.06,-720,-0.08,727680,181.92,6
2224,多頭出場,2023-07-19 04:00,L_Exit,17216,1,861650,-890,-0.10,80,0.01,-870,-0.10,726790,181.70,6
2224,多頭進場,2023-07-19 03:30,L_Cmd,17233,1,861650,-890,-0.10,80,0.01,-870,-0.10,726790,181.70,6
2225,多頭出場,2023-07-19 09:10,L_Exit,17222,1,862100,-1040,-0.12,1280,0.15,-1020,-0.12,725730,181.43,4
2225,多頭進場,2023-07-19 08:50,L_Cmd,17242,1,862100,-1040,-0.12,1280,0.15,-1020,-0.12,725730,181.43,4
2226,多頭出場,2023-07-19 09:10,L_Exit_Add,17218,1,862950,-2090,-0.24,430,0.05,-2070,-0.24,723660,180.92,2
2226,多頭進場,2023-07-19 09:00,L_Add,17259,1,862950,-2090,-0.24,430,0.05,-2070,-0.24,723660,180.92,2
2227,空頭出場,2023-07-19 23:50,S_Cmd_Fast,17106,1,854150,-1190,-0.14,130,0.02,-1270,-0.15,722470,180.62,10
2227,空頭進場,2023-07-19 23:00,S_Cmd,17083,1,854150,-1190,-0.14,130,0.02,-1270,-0.15,722470,180.62,10
2228,空頭出場,2023-07-20 01:05,S_Exit,17021,1,853350,2260,0.26,2330,0.27,-20,0.00,724690,181.17,7
2228,空頭進場,2023-07-20 00:30,S_Cmd,17067,1,853350,2260,0.26,2330,0.27,-20,0.00,724690,181.17,7
2229,空頭出場,2023-07-20 09:05,S_Exit_Add,17076,1,852400,-1440,-0.17,1830,0.21,-1420,-0.17,723250,180.81,57
2229,空頭進場,2023-07-20 00:35,S_Add,17048,1,852400,-1440,-0.17,1830,0.21,-1420,-0.17,723250,180.81,57
2230,空頭出場,2023-07-20 09:05,S_Exit_Add,17086,1,851950,-2390,-0.28,1380,0.16,-2370,-0.28,720880,180.22,56
2230,空頭進場,2023-07-20 00:40,S_Add,17039,1,851950,-2390,-0.28,1380,0.16,-2370,-0.28,720880,180.22,56
2231,空頭出場,2023-07-20 09:10,Trend Rev,17085,1,851450,-2840,-0.33,30,0.00,-3020,-0.35,718060,179.52,4
2231,空頭進場,2023-07-20 08:50,S_Add,17029,1,851450,-2840,-0.33,30,0.00,-3020,-0.35,718060,179.52,4
2232,空頭出場,2023-07-20 13:05,Trend Rev,17091,1,853350,-1240,-0.15,430,0.05,-1270,-0.15,716820,179.21,9
2232,空頭進場,2023-07-20 12:20,S_Cmd,17067,1,853350,-1240,-0.15,430,0.05,-1270,-0.15,716820,179.21,9
2233,空頭出場,2023-07-21 02:15,S_Exit,16878,1,846200,2260,0.27,2330,0.28,-820,-0.10,719040,179.76,46
2233,空頭進場,2023-07-20 22:25,S_Cmd,16924,1,846200,2260,0.27,2330,0.28,-820,-0.10,719040,179.76,46
2234,空頭出場,2023-07-21 02:25,S_Exit_Add,16854,1,845200,2460,0.29,2530,0.30,-1820,-0.22,721520,180.38,46
2234,空頭進場,2023-07-20 22:35,S_Add,16904,1,845200,2460,0.29,2530,0.30,-1820,-0.22,721520,180.38,46
2235,空頭出場,2023-07-21 02:25,S_Exit_Add,16854,1,844900,2160,0.26,2230,0.26,-2120,-0.25,723700,180.93,45
